Order_ID,Order_Date,Customer_ID,Customer_Name,Product,Category,Quantity,Price,City,Payment_Method
1912,2025-12-19,1015,Aisha,Coffee Mug,Home,1,324.76,Bengaluru,Debit Card
1913,2025-01-13,1052,Keerthi,Jeans,Fashion,2,1780.55,Bengaluru,Debit Card
1914,2025-01-29,1078,Arjun,Backpack,Accessories,5,1699.97,Delhi,Credit Card
1915,2025-01-12,1011,Divya,Jeans,Fashion,4,1863.74,Bengaluru,Cash
1916,2025-04-10,1063,Sanjay,Backpack,Accessories,5,1804.16,Chennai,Debit Card
1917,2025-07-23,1019,Kavya,Office Chair,Furniture,4,6334.68,Delhi,Debit Card
1918,2025-06-29,1040,Rohit,Jeans,Fashion,5,1651.54,Kochi,Cash
1919,2025-08-15,1037,Sneha,T-Shirt,Fashion,4,941.15,Pune,Credit Card
1920,2025-10-28,1077,Karthik,Headphones,Electronics,2,2401.62,Coimbatore,UPI
1921,2025-10-30,1097,Harish,Smartphone,Electronics,1,24547.3,Delhi,Cash
1922,2025-03-31,1072,Rohit,Shoes,Fashion,5,3363.36,Hyderabad,Credit Card
1923,2025-04-06,1049,Ananya,Pen Pack,Stationery,4,72.68,Delhi,Debit Card
1924,2025-09-10,1072,Rohit,Keyboard,Electronics,1,1269.89,Hyderabad,Debit Card
1925,2025-06-03,1082,Aisha,Smartphone,Electronics,3,24585.78,Kochi,Credit Card
1926,2025-01-15,1016,Vikram,Notebook,Stationery,1,122.37,Coimbatore,Cash
1927,2025-10-17,1056,Vikram,Water Bottle,Accessories,4,492.68,Bengaluru,Debit Card
1928,2025-09-20,1094,Akash,Laptop,Electronics,3,51291.32,Chennai,Credit Card
1929,2025-06-13,1060,Rahul,Office Chair,Furniture,2,5918.75,Coimbatore,Cash
1930,2025-11-22,1046,Diya,Mouse,Electronics,3,804.74,Bengaluru,Credit Card
1931,2025-11-18,1024,Meera,Backpack,Accessories,2,1815.74,Coimbatore,Debit Card
1932,2025-05-19,1088,Nisha,Smartphone,Electronics,5,25400.23,Hyderabad,UPI
1933,2025-03-12,1067,Ananya,Office Chair,Furniture,4,6385.59,Hyderabad,UPI
1934,2025-04-22,1020,Manoj,Keyboard,Electronics,2,1270.83,Bengaluru,Cash
1935,2025-08-24,1010,Meera,Jeans,Fashion,2,1952.43,Kochi,Debit Card
1936,2025-06-09,1089,Nisha,Headphones,Electronics,4,2694.86,Coimbatore,Credit Card
1937,2025-12-30,1039,Aarav,Shoes,Fashion,1,3022.31,Hyderabad,Credit Card
1938,2025-06-07,1017,Arjun,Headphones,Electronics,1,2462.4,Bengaluru,UPI
1939,2025-01-10,1100,Aisha,T-Shirt,Fashion,4,817.65,Bengaluru,UPI
1940,2025-12-04,1066,Akash,Laptop,Electronics,4,50808.14,Delhi,UPI
1941,2025-02-03,1039,Aarav,T-Shirt,Fashion,1,950.83,Mumbai,Credit Card
1942,2025-04-05,1086,Nisha,Laptop,Electronics,1,51101.13,Delhi,Debit Card
1943,2025-06-30,1021,Manoj,T-Shirt,Fashion,5,853.53,Bengaluru,UPI
1944,2025-10-24,1098,Aarav,Pen Pack,Stationery,2,83.45,Delhi,Credit Card
1945,2025-10-03,1001,Meera,Coffee Mug,Home,2,379.43,Kochi,Debit Card
1946,2025-12-24,1076,Sneha,Notebook,Stationery,1,112.34,Coimbatore,Cash
1947,2025-08-06,1028,Manoj,Keyboard,Electronics,4,1107.08,Coimbatore,UPI
1948,2025-08-27,1015,Manoj,Headphones,Electronics,4,2631.14,Delhi,UPI
1949,2025-02-12,1042,Aisha,Smartphone,Electronics,4,23918.06,Delhi,Cash
1950,2025-04-26,1071,Kavya,Mouse,Electronics,4,750.21,Bengaluru,Cash
1951,2025-12-14,1048,Sneha,Laptop,Electronics,4,56893.05,Pune,Cash
1952,2025-09-25,1085,Karthik,Smartphone,Electronics,2,24474.06,Bengaluru,Credit Card
1953,2025-02-03,1047,Arjun,Office Chair,Furniture,2,6623.45,Pune,UPI
1954,2025-04-30,1055,Aisha,Mouse,Electronics,5,814.98,Pune,Debit Card
1955,2025-09-01,1086,Keerthi,Study Table,Furniture,4,8519.4,Hyderabad,Cash
1956,2025-02-25,1016,Vikram,Notebook,Stationery,4,113.54,Hyderabad,UPI
1957,2025-02-20,1095,Diya,Jeans,Fashion,1,1799.33,Chennai,Credit Card
1958,2025-07-15,1078,Sanjay,Headphones,Electronics,3,2560.98,Bengaluru,UPI
1959,2025-12-05,1097,Manoj,T-Shirt,Fashion,4,952.69,Mumbai,Debit Card
1960,2025-12-05,1064,Aisha,Pen Pack,Stationery,3,80.68,Chennai,UPI
1961,2025-08-09,1016,Harish,Notebook,Stationery,3,128.47,Kochi,Cash
1962,2025-01-19,1005,Sneha,Pen Pack,Stationery,3,86.16,Hyderabad,Cash
1963,2025-08-09,1018,Ananya,Shoes,Fashion,4,3191.97,Bengaluru,Cash
1964,2025-12-04,1071,Divya,Backpack,Accessories,4,1791.33,Hyderabad,UPI
1965,2025-07-20,1034,Aisha,Backpack,Accessories,4,1842.1,Coimbatore,Debit Card
1966,2025-06-14,1008,Aarav,Backpack,Accessories,1,1666.15,Coimbatore,Debit Card
1967,2025-10-26,1004,Sanjay,Study Table,Furniture,1,8377.85,Coimbatore,Cash
1968,2025-06-29,1008,Priya,Keyboard,Electronics,2,1235.54,Bengaluru,UPI
1969,2025-06-06,1015,Sanjay,Headphones,Electronics,1,2519.21,Chennai,Cash
1970,2025-12-03,1055,Akash,Pen Pack,Stationery,4,76.27,Kochi,UPI
1971,2025-06-12,1049,Akash,Study Table,Furniture,3,8623.32,Kochi,UPI
1972,2025-12-20,1087,Arjun,Office Chair,Furniture,4,6503.6,Coimbatore,Credit Card
1973,2025-11-11,1039,Nisha,Study Table,Furniture,2,8494.82,Bengaluru,Credit Card
1974,2025-05-28,1034,Diya,Mouse,Electronics,5,784.32,Mumbai,UPI
1975,2025-10-24,1013,Akash,Office Chair,Furniture,3,5937.45,Kochi,Cash
1976,2025-04-18,1045,Karthik,Water Bottle,Accessories,3,450.42,Delhi,Cash
1977,2025-12-06,1070,Sanjay,Keyboard,Electronics,4,1176.55,Kochi,Credit Card
1978,2025-01-10,1081,Manoj,Jeans,Fashion,2,1827.66,Mumbai,Cash
1979,2025-05-18,1082,Divya,T-Shirt,Fashion,5,963.5,Pune,UPI
1980,2025-09-25,1026,Nisha,Notebook,Stationery,2,113.77,Delhi,Cash
1981,2025-07-30,1041,Karthik,Water Bottle,Accessories,2,481.14,Delhi,Debit Card
1982,2025-11-27,1021,Vikram,Water Bottle,Accessories,5,426.25,Mumbai,UPI
1983,2025-03-18,1025,Aarav,Keyboard,Electronics,3,1191.4,Pune,Cash
1984,2025-11-28,1005,Arjun,Headphones,Electronics,3,2318.22,Delhi,Debit Card
1985,2025-12-04,1071,Sneha,Water Bottle,Accessories,1,491.74,Kochi,UPI
1986,2025-01-29,1011,Sanjay,Backpack,Accessories,3,1932.18,Pune,Debit Card
1987,2025-12-10,1085,Karthik,Study Table,Furniture,2,8051.27,Bengaluru,Debit Card
1988,2025-09-12,1012,Priya,Backpack,Accessories,1,1898.35,Coimbatore,Debit Card
1989,2025-10-27,1095,Harish,T-Shirt,Fashion,2,978.39,Mumbai,Credit Card
1990,2025-02-24,1023,Arjun,Mouse,Electronics,4,785.34,Chennai,Cash
1991,2025-10-01,1048,Meera,Office Chair,Furniture,5,6400.92,Mumbai,Debit Card
1992,2025-03-16,1047,Aisha,Shoes,Fashion,3,3405.67,Chennai,UPI
1993,2025-12-06,1007,Priya,Mouse,Electronics,5,781.55,Coimbatore,UPI
1994,2025-10-01,1031,Rohit,Study Table,Furniture,1,9196.64,Pune,Debit Card
1995,2025-06-04,1012,Priya,Mouse,Electronics,2,857.51,Hyderabad,Cash
1996,2025-11-20,1041,Kavya,T-Shirt,Fashion,1,859.33,Bengaluru,Cash
1997,2025-08-30,1095,Kavya,Coffee Mug,Home,3,365.22,Bengaluru,Credit Card
1998,2025-12-24,1034,Manoj,Smartphone,Electronics,3,24604.35,Coimbatore,Cash
1999,2025-12-22,1004,Diya,Water Bottle,Accessories,2,461.71,Hyderabad,UPI
